2020-09-22 09:43:06.226 | INFO     | __main__:get_user:129 - admin 开始登录********
2021-03-23 17:12:48.098 | INFO     | G_COMM.runXinguan:thi_to_fifth:326 - 当前运行的样品为ee，标签为barcode05
2021-03-23 17:12:48.098 | INFO     | G_COMM.runXinguan:thi_to_fifth:328 - 开始运行第三条命令
2021-03-23 17:12:48.099 | INFO     | G_COMM.runXinguan:third_comm:167 - 命令如下: artic guppyplex --skip-quality-check --min-length 400 --max-length 700 --directory D:/智源代码/高通量测序/file/fastq_pass/barcode05 --output D:/智源代码/高通量测序/file/file/3.gather/ee05.fastq
2021-03-23 17:12:48.103 | INFO     | G_COMM.runXinguan:thi_to_fifth:331 - 开始运行第四条命令
2021-03-23 17:12:48.103 | INFO     | G_COMM.runXinguan:forth_comm:205 - 命令如下：artic minion --medaka --normalise 200 --threads 10 --scheme-directory D:/智源代码/高通量测序/artic-ncov2019/primer_schemes --read-file D:/智源代码/高通量测序/file/file/3.gather/ee05.fastq nCoV-2019/V3 D:/智源代码/高通量测序/file/file/4.mapping/ee05
2021-03-23 17:15:16.731 | INFO     | G_COMM.runXinguan:__init__:40 - 程序运行参数为：{'task_type': '新冠病毒-测序', 'task_name': 'file', 'sample_list': ['aa', 'bb', 'cc', 'dd', 'ee'], 'barcode_list': ['barcode01', 'barcode02', 'barcode03', 'barcode04', 'barcode05'], 'file_path': 'D:/智源代码/高通量测序/file', 'work_file': 'D:/智源代码/高通量测序/file'}
2021-03-23 17:15:17.649 | INFO     | mainwindow:do_xinguan:483 - flag为3
2021-03-23 17:15:17.654 | INFO     | G_COMM.runXinguan:run:421 - 命令开始执行，路径如下D:/智源代码/高通量测序/file
2021-03-23 17:15:17.656 | INFO     | G_COMM.runXinguan:thi_to_fifth:326 - 当前运行的样品为aa，标签为barcode01
2021-03-23 17:15:17.656 | INFO     | G_COMM.runXinguan:thi_to_fifth:328 - 开始运行第三条命令
2021-03-23 17:15:17.656 | INFO     | G_COMM.runXinguan:third_comm:167 - 命令如下: artic guppyplex --skip-quality-check --min-length 400 --max-length 700 --directory D:/智源代码/高通量测序/file/fastq_pass/barcode01 --output D:/智源代码/高通量测序/file/file/3.gather/aa01.fastq
2021-03-23 17:15:17.657 | INFO     | G_COMM.runXinguan:thi_to_fifth:326 - 当前运行的样品为bb，标签为barcode02
2021-03-23 17:15:17.657 | INFO     | G_COMM.runXinguan:thi_to_fifth:328 - 开始运行第三条命令
2021-03-23 17:15:17.657 | INFO     | G_COMM.runXinguan:third_comm:167 - 命令如下: artic guppyplex --skip-quality-check --min-length 400 --max-length 700 --directory D:/智源代码/高通量测序/file/fastq_pass/barcode02 --output D:/智源代码/高通量测序/file/file/3.gather/bb02.fastq
2021-03-23 17:15:17.658 | INFO     | G_COMM.runXinguan:thi_to_fifth:326 - 当前运行的样品为cc，标签为barcode03
2021-03-23 17:15:17.659 | INFO     | G_COMM.runXinguan:thi_to_fifth:328 - 开始运行第三条命令
2021-03-23 17:15:17.659 | INFO     | G_COMM.runXinguan:thi_to_fifth:331 - 开始运行第四条命令
2021-03-23 17:15:17.659 | INFO     | G_COMM.runXinguan:thi_to_fifth:326 - 当前运行的样品为dd，标签为barcode04
2021-03-23 17:15:17.659 | INFO     | G_COMM.runXinguan:third_comm:167 - 命令如下: artic guppyplex --skip-quality-check --min-length 400 --max-length 700 --directory D:/智源代码/高通量测序/file/fastq_pass/barcode03 --output D:/智源代码/高通量测序/file/file/3.gather/cc03.fastq
2021-03-23 17:15:17.659 | INFO     | G_COMM.runXinguan:forth_comm:205 - 命令如下：artic minion --medaka --normalise 200 --threads 10 --scheme-directory D:/智源代码/高通量测序/artic-ncov2019/primer_schemes --read-file D:/智源代码/高通量测序/file/file/3.gather/aa01.fastq nCoV-2019/V3 D:/智源代码/高通量测序/file/file/4.mapping/aa01
2021-03-23 17:15:17.659 | INFO     | G_COMM.runXinguan:thi_to_fifth:331 - 开始运行第四条命令
2021-03-23 17:15:17.660 | INFO     | G_COMM.runXinguan:thi_to_fifth:328 - 开始运行第三条命令
2021-03-23 17:15:17.660 | INFO     | G_COMM.runXinguan:thi_to_fifth:331 - 开始运行第四条命令
2021-03-23 17:15:17.660 | INFO     | G_COMM.runXinguan:forth_comm:205 - 命令如下：artic minion --medaka --normalise 200 --threads 10 --scheme-directory D:/智源代码/高通量测序/artic-ncov2019/primer_schemes --read-file D:/智源代码/高通量测序/file/file/3.gather/bb02.fastq nCoV-2019/V3 D:/智源代码/高通量测序/file/file/4.mapping/bb02
2021-03-23 17:15:17.660 | INFO     | G_COMM.runXinguan:third_comm:167 - 命令如下: artic guppyplex --skip-quality-check --min-length 400 --max-length 700 --directory D:/智源代码/高通量测序/file/fastq_pass/barcode04 --output D:/智源代码/高通量测序/file/file/3.gather/dd04.fastq
2021-03-23 17:15:17.661 | INFO     | G_COMM.runXinguan:forth_comm:205 - 命令如下：artic minion --medaka --normalise 200 --threads 10 --scheme-directory D:/智源代码/高通量测序/artic-ncov2019/primer_schemes --read-file D:/智源代码/高通量测序/file/file/3.gather/cc03.fastq nCoV-2019/V3 D:/智源代码/高通量测序/file/file/4.mapping/cc03
2021-03-23 17:15:17.664 | INFO     | G_COMM.runXinguan:thi_to_fifth:331 - 开始运行第四条命令
2021-03-23 17:15:17.665 | INFO     | G_COMM.runXinguan:forth_comm:205 - 命令如下：artic minion --medaka --normalise 200 --threads 10 --scheme-directory D:/智源代码/高通量测序/artic-ncov2019/primer_schemes --read-file D:/智源代码/高通量测序/file/file/3.gather/dd04.fastq nCoV-2019/V3 D:/智源代码/高通量测序/file/file/4.mapping/dd04
2021-03-23 17:17:10.792 | INFO     | G_COMM.runXinguan:__init__:40 - 程序运行参数为：{'task_type': '新冠病毒-测序', 'task_name': 'file', 'sample_list': ['aa', 'bb', 'cc', 'dd', 'ee'], 'barcode_list': ['barcode01', 'barcode02', 'barcode03', 'barcode04', 'barcode05'], 'file_path': 'D:/智源代码/高通量测序/file', 'work_file': 'D:/智源代码/高通量测序/file'}
2021-03-23 17:17:11.714 | INFO     | mainwindow:do_xinguan:483 - flag为3
2021-03-23 17:17:11.719 | INFO     | G_COMM.runXinguan:run:421 - 命令开始执行，路径如下D:/智源代码/高通量测序/file
2021-03-23 17:17:11.722 | INFO     | G_COMM.runXinguan:thi_to_fifth:326 - 当前运行的样品为aa，标签为barcode01
2021-03-23 17:17:11.722 | INFO     | G_COMM.runXinguan:thi_to_fifth:328 - 开始运行第三条命令
2021-03-23 17:17:11.722 | INFO     | G_COMM.runXinguan:third_comm:167 - 命令如下: artic guppyplex --skip-quality-check --min-length 400 --max-length 700 --directory D:/智源代码/高通量测序/file/fastq_pass/barcode01 --output D:/智源代码/高通量测序/file/file/3.gather/aa01.fastq
2021-03-23 17:17:11.723 | INFO     | G_COMM.runXinguan:thi_to_fifth:326 - 当前运行的样品为bb，标签为barcode02
2021-03-23 17:17:11.723 | INFO     | G_COMM.runXinguan:thi_to_fifth:328 - 开始运行第三条命令
2021-03-23 17:17:11.723 | INFO     | G_COMM.runXinguan:thi_to_fifth:326 - 当前运行的样品为cc，标签为barcode03
2021-03-23 17:17:11.724 | INFO     | G_COMM.runXinguan:third_comm:167 - 命令如下: artic guppyplex --skip-quality-check --min-length 400 --max-length 700 --directory D:/智源代码/高通量测序/file/fastq_pass/barcode02 --output D:/智源代码/高通量测序/file/file/3.gather/bb02.fastq
2021-03-23 17:17:11.724 | INFO     | G_COMM.runXinguan:thi_to_fifth:328 - 开始运行第三条命令
2021-03-23 17:17:11.724 | INFO     | G_COMM.runXinguan:thi_to_fifth:326 - 当前运行的样品为dd，标签为barcode04
2021-03-23 17:17:11.724 | INFO     | G_COMM.runXinguan:third_comm:167 - 命令如下: artic guppyplex --skip-quality-check --min-length 400 --max-length 700 --directory D:/智源代码/高通量测序/file/fastq_pass/barcode03 --output D:/智源代码/高通量测序/file/file/3.gather/cc03.fastq
2021-03-23 17:17:11.725 | INFO     | G_COMM.runXinguan:thi_to_fifth:331 - 开始运行第四条命令
2021-03-23 17:17:11.725 | INFO     | G_COMM.runXinguan:thi_to_fifth:331 - 开始运行第四条命令
2021-03-23 17:17:11.725 | INFO     | G_COMM.runXinguan:thi_to_fifth:328 - 开始运行第三条命令
2021-03-23 17:17:11.725 | INFO     | G_COMM.runXinguan:thi_to_fifth:331 - 开始运行第四条命令
2021-03-23 17:17:11.726 | INFO     | G_COMM.runXinguan:forth_comm:205 - 命令如下：artic minion --medaka --normalise 200 --threads 10 --scheme-directory D:/智源代码/高通量测序/artic-ncov2019/primer_schemes --read-file D:/智源代码/高通量测序/file/file/3.gather/bb02.fastq nCoV-2019/V3 D:/智源代码/高通量测序/file/file/4.mapping/bb02
2021-03-23 17:17:11.726 | INFO     | G_COMM.runXinguan:forth_comm:205 - 命令如下：artic minion --medaka --normalise 200 --threads 10 --scheme-directory D:/智源代码/高通量测序/artic-ncov2019/primer_schemes --read-file D:/智源代码/高通量测序/file/file/3.gather/aa01.fastq nCoV-2019/V3 D:/智源代码/高通量测序/file/file/4.mapping/aa01
2021-03-23 17:17:11.726 | INFO     | G_COMM.runXinguan:third_comm:167 - 命令如下: artic guppyplex --skip-quality-check --min-length 400 --max-length 700 --directory D:/智源代码/高通量测序/file/fastq_pass/barcode04 --output D:/智源代码/高通量测序/file/file/3.gather/dd04.fastq
2021-03-23 17:17:11.726 | INFO     | G_COMM.runXinguan:forth_comm:205 - 命令如下：artic minion --medaka --normalise 200 --threads 10 --scheme-directory D:/智源代码/高通量测序/artic-ncov2019/primer_schemes --read-file D:/智源代码/高通量测序/file/file/3.gather/cc03.fastq nCoV-2019/V3 D:/智源代码/高通量测序/file/file/4.mapping/cc03
2021-03-23 17:17:11.734 | INFO     | G_COMM.runXinguan:thi_to_fifth:331 - 开始运行第四条命令
2021-03-23 17:17:11.734 | INFO     | G_COMM.runXinguan:forth_comm:205 - 命令如下：artic minion --medaka --normalise 200 --threads 10 --scheme-directory D:/智源代码/高通量测序/artic-ncov2019/primer_schemes --read-file D:/智源代码/高通量测序/file/file/3.gather/dd04.fastq nCoV-2019/V3 D:/智源代码/高通量测序/file/file/4.mapping/dd04
2021-03-23 17:17:21.728 | INFO     | G_COMM.runXinguan:thi_to_fifth:334 - 开始运行第五条命令
2021-03-23 17:17:21.728 | INFO     | G_COMM.runXinguan:thi_to_fifth:334 - 开始运行第五条命令
2021-03-23 17:17:21.728 | INFO     | G_COMM.runXinguan:get_tsv:245 - 命令如下：samtools depth D:/智源代码/高通量测序/file/file/4.mapping/bb02.primertrimmed.rg.sorted.bam>D:/智源代码/高通量测序/file/file/4.mapping/bb02.depth.tsv
2021-03-23 17:17:21.729 | INFO     | G_COMM.runXinguan:get_tsv:245 - 命令如下：samtools depth D:/智源代码/高通量测序/file/file/4.mapping/aa01.primertrimmed.rg.sorted.bam>D:/智源代码/高通量测序/file/file/4.mapping/aa01.depth.tsv
2021-03-23 17:17:21.729 | INFO     | G_COMM.runXinguan:thi_to_fifth:337 - 开始复制结果文件
2021-03-23 17:17:21.729 | INFO     | G_COMM.runXinguan:move_file:287 - 命令如下：cp D:/智源代码/高通量测序/file/file/4.mapping/aa01.consensus.fasta D:/智源代码/高通量测序/file/file/4.mapping/results
2021-03-23 17:17:21.729 | INFO     | G_COMM.runXinguan:move_file:287 - 命令如下：cp D:/智源代码/高通量测序/file/file/4.mapping/aa01.depth.tsv D:/智源代码/高通量测序/file/file/4.mapping/results
2021-03-23 17:17:21.730 | INFO     | G_COMM.runXinguan:thi_to_fifth:337 - 开始复制结果文件
2021-03-23 17:17:21.730 | INFO     | G_COMM.runXinguan:move_file:287 - 命令如下：cp D:/智源代码/高通量测序/file/file/4.mapping/aa01.primertrimmed.rg.sorted.bam D:/智源代码/高通量测序/file/file/4.mapping/results
2021-03-23 17:17:21.730 | INFO     | G_COMM.runXinguan:move_file:287 - 命令如下：cp D:/智源代码/高通量测序/file/file/4.mapping/bb02.consensus.fasta D:/智源代码/高通量测序/file/file/4.mapping/results
2021-03-23 17:17:21.730 | INFO     | G_COMM.runXinguan:move_file:287 - 命令如下：cp D:/智源代码/高通量测序/file/file/4.mapping/aa01.primertrimmed.rg.sorted.bam.bai D:/智源代码/高通量测序/file/file/4.mapping/results
2021-03-23 17:17:21.731 | INFO     | G_COMM.runXinguan:move_file:287 - 命令如下：cp D:/智源代码/高通量测序/file/file/4.mapping/bb02.depth.tsv D:/智源代码/高通量测序/file/file/4.mapping/results
2021-03-23 17:17:21.731 | INFO     | G_COMM.runXinguan:move_file:287 - 命令如下：cp D:/智源代码/高通量测序/file/file/4.mapping/aa01-barplot.png D:/智源代码/高通量测序/file/file/4.mapping/results
2021-03-23 17:17:21.731 | INFO     | G_COMM.runXinguan:move_file:287 - 命令如下：cp D:/智源代码/高通量测序/file/file/4.mapping/bb02.primertrimmed.rg.sorted.bam D:/智源代码/高通量测序/file/file/4.mapping/results
2021-03-23 17:17:21.732 | INFO     | G_COMM.runXinguan:move_file:287 - 命令如下：cp D:/智源代码/高通量测序/file/file/4.mapping/bb02.primertrimmed.rg.sorted.bam.bai D:/智源代码/高通量测序/file/file/4.mapping/results
2021-03-23 17:17:21.732 | INFO     | G_COMM.runXinguan:move_file:287 - 命令如下：cp D:/智源代码/高通量测序/file/file/4.mapping/bb02-barplot.png D:/智源代码/高通量测序/file/file/4.mapping/results
2021-03-23 17:17:21.732 | INFO     | G_COMM.runXinguan:thi_to_fifth:326 - 当前运行的样品为ee，标签为barcode05
2021-03-23 17:17:21.743 | INFO     | G_COMM.runXinguan:thi_to_fifth:334 - 开始运行第五条命令
2021-03-23 17:17:21.744 | INFO     | G_COMM.runXinguan:thi_to_fifth:334 - 开始运行第五条命令
2021-03-23 17:17:21.744 | INFO     | G_COMM.runXinguan:thi_to_fifth:328 - 开始运行第三条命令
2021-03-23 17:17:21.745 | INFO     | G_COMM.runXinguan:get_tsv:245 - 命令如下：samtools depth D:/智源代码/高通量测序/file/file/4.mapping/dd04.primertrimmed.rg.sorted.bam>D:/智源代码/高通量测序/file/file/4.mapping/dd04.depth.tsv
2021-03-23 17:17:21.745 | INFO     | G_COMM.runXinguan:get_tsv:245 - 命令如下：samtools depth D:/智源代码/高通量测序/file/file/4.mapping/cc03.primertrimmed.rg.sorted.bam>D:/智源代码/高通量测序/file/file/4.mapping/cc03.depth.tsv
2021-03-23 17:17:21.745 | INFO     | G_COMM.runXinguan:third_comm:167 - 命令如下: artic guppyplex --skip-quality-check --min-length 400 --max-length 700 --directory D:/智源代码/高通量测序/file/fastq_pass/barcode05 --output D:/智源代码/高通量测序/file/file/3.gather/ee05.fastq
2021-03-23 17:17:21.746 | INFO     | G_COMM.runXinguan:thi_to_fifth:337 - 开始复制结果文件
2021-03-23 17:17:21.746 | INFO     | G_COMM.runXinguan:thi_to_fifth:337 - 开始复制结果文件
2021-03-23 17:17:21.746 | INFO     | G_COMM.runXinguan:thi_to_fifth:331 - 开始运行第四条命令
2021-03-23 17:17:21.746 | INFO     | G_COMM.runXinguan:move_file:287 - 命令如下：cp D:/智源代码/高通量测序/file/file/4.mapping/dd04.consensus.fasta D:/智源代码/高通量测序/file/file/4.mapping/results
2021-03-23 17:17:21.747 | INFO     | G_COMM.runXinguan:move_file:287 - 命令如下：cp D:/智源代码/高通量测序/file/file/4.mapping/cc03.consensus.fasta D:/智源代码/高通量测序/file/file/4.mapping/results
2021-03-23 17:17:21.747 | INFO     | G_COMM.runXinguan:forth_comm:205 - 命令如下：artic minion --medaka --normalise 200 --threads 10 --scheme-directory D:/智源代码/高通量测序/artic-ncov2019/primer_schemes --read-file D:/智源代码/高通量测序/file/file/3.gather/ee05.fastq nCoV-2019/V3 D:/智源代码/高通量测序/file/file/4.mapping/ee05
2021-03-23 17:17:21.748 | INFO     | G_COMM.runXinguan:move_file:287 - 命令如下：cp D:/智源代码/高通量测序/file/file/4.mapping/dd04.depth.tsv D:/智源代码/高通量测序/file/file/4.mapping/results
2021-03-23 17:17:21.748 | INFO     | G_COMM.runXinguan:move_file:287 - 命令如下：cp D:/智源代码/高通量测序/file/file/4.mapping/cc03.depth.tsv D:/智源代码/高通量测序/file/file/4.mapping/results
2021-03-23 17:17:21.748 | INFO     | G_COMM.runXinguan:move_file:287 - 命令如下：cp D:/智源代码/高通量测序/file/file/4.mapping/dd04.primertrimmed.rg.sorted.bam D:/智源代码/高通量测序/file/file/4.mapping/results
2021-03-23 17:17:21.749 | INFO     | G_COMM.runXinguan:move_file:287 - 命令如下：cp D:/智源代码/高通量测序/file/file/4.mapping/cc03.primertrimmed.rg.sorted.bam D:/智源代码/高通量测序/file/file/4.mapping/results
2021-03-23 17:17:21.749 | INFO     | G_COMM.runXinguan:move_file:287 - 命令如下：cp D:/智源代码/高通量测序/file/file/4.mapping/dd04.primertrimmed.rg.sorted.bam.bai D:/智源代码/高通量测序/file/file/4.mapping/results
2021-03-23 17:17:21.749 | INFO     | G_COMM.runXinguan:move_file:287 - 命令如下：cp D:/智源代码/高通量测序/file/file/4.mapping/cc03.primertrimmed.rg.sorted.bam.bai D:/智源代码/高通量测序/file/file/4.mapping/results
2021-03-23 17:17:21.759 | INFO     | G_COMM.runXinguan:move_file:287 - 命令如下：cp D:/智源代码/高通量测序/file/file/4.mapping/dd04-barplot.png D:/智源代码/高通量测序/file/file/4.mapping/results
2021-03-23 17:17:21.760 | INFO     | G_COMM.runXinguan:move_file:287 - 命令如下：cp D:/智源代码/高通量测序/file/file/4.mapping/cc03-barplot.png D:/智源代码/高通量测序/file/file/4.mapping/results
2021-03-23 17:17:31.759 | INFO     | G_COMM.runXinguan:thi_to_fifth:334 - 开始运行第五条命令
2021-03-23 17:17:31.759 | INFO     | G_COMM.runXinguan:get_tsv:245 - 命令如下：samtools depth D:/智源代码/高通量测序/file/file/4.mapping/ee05.primertrimmed.rg.sorted.bam>D:/智源代码/高通量测序/file/file/4.mapping/ee05.depth.tsv
